artwork_id,title,artist_id,art_type,year,image_url,description,museum_id,medium,dimensions,museum_page_url,on_view,highlight
artwork_0000203,Bouquet of Flowers in a Vase,vincent-van-gogh,painting,1890,https://collectionapi.metmuseum.org/api/collection/v1/iiif/436525/796516/main-image,"This still life is not mentioned in Van Gogh’s letters and has puzzled scholars as to its place in his artistic production. The subject enjoys a certain rapport with the mixed bouquets of summer flowers he made in Paris; the quasi-abstract floral wallpaper design in the Berceuse of Arles (1996.435), and the white porcelain vase in the Irises of Saint-Rémy (58.187). However, the palette and style of this painting, especially its distinctive blues and ochers and graphic, brick-shape hatchings, link it firmly with the landscapes made just prior to his death in Auvers on July 29, 1890.",the-metropolitan-museum-of-art-newyorkcity-us,Oil on canvas,25 5/8 x 21 1/4 in. (65.1 x 54 cm),https://www.metmuseum.org/art/collection/search/436525,TRUE,FALSE
artwork_0000204,Garden at Sainte-Adresse,claude-monet,painting,1867,https://collectionapi.metmuseum.org/api/collection/v1/iiif/437133/1566072/restricted,"Monet spent the summer of 1867 with his family at Sainte-Adresse, a seaside resort near Le Havre. It was there that he painted this buoyant, sunlit scene of contemporary leisure, enlisting his father (shown seated in a panama hat) and other relatives as models. By adopting an elevated viewpoint and painting the terrace, sea, and sky as three distinct bands of high-keyed color, Monet emphasized the flat surface of the canvas. His approach—daring for its time—reflects his admiration for Japanese prints. Twelve years after it was made, Monet exhibited the picture at the fourth Impressionist exhibition of 1879 as Jardin à Sainte-Adresse.",the-metropolitan-museum-of-art-newyorkcity-us,Oil on canvas,38 5/8 x 51 1/8 in. (98.1 x 129.9 cm),https://www.metmuseum.org/art/collection/search/437133,TRUE,FALSE
artwork_0000205,Bridge over a Pond of Water Lilies,claude-monet,painting,1899,https://collectionapi.metmuseum.org/api/collection/v1/iiif/437127/2331256/restricted,"In 1893, Monet, a passionate horticulturist, purchased land with a pond near his property in Giverny, intending to build something ""for the pleasure of the eye and also for motifs to paint."" The result was his water-lily garden. In 1899, he began a series of eighteen views of the wooden footbridge over the pond, completing twelve paintings, including the present one, that summer. The vertical format of the picture, unusual in this series, gives prominence to the water lilies and their reflections on the pond.",the-metropolitan-museum-of-art-newyorkcity-us,Oil on canvas,36 1/2 x 29 in. (92.7 x 73.7 cm),https://www.metmuseum.org/art/collection/search/437127,TRUE,TRUE
artwork_0000206,"The Bodmer Oak, Fontainebleau Forest",claude-monet,painting,1865,https://collectionapi.metmuseum.org/api/collection/v1/iiif/437131/796060/restricted,"The Forest of Fontainebleau, south of Paris, became an artistic hot spot in the 1830s. One popular motif was the Bodmer Oak, named after Swiss artist Karl Bodmer (1809–1893), who exhibited a painting of the tree at the Salon of 1850. Monet used bright yellows, greens, and oranges to depict sunlight filtering through the canopy of branches. The carpet of russet leaves signals that he painted this view just before he concluded a months-long visit to Fontainebleau in October 1865. It is probably the last of several landscapes related to his monumental Luncheon on the Grass (1865–66; Musée d’Orsay, Paris), which is set in a sunny woodland glade.",the-metropolitan-museum-of-art-newyorkcity-us,Oil on canvas,37 7/8 x 50 7/8 in. (96.2 x 129.2 cm),https://www.metmuseum.org/art/collection/search/437131,TRUE,FALSE
artwork_0000207,Jean Monet (1867–1914) on His Horse Tricycle,claude-monet,painting,1872,https://collectionapi.metmuseum.org/api/collection/v1/iiif/438435/1857525/restricted,"Monet painted this picture of his elder son, Jean, in the summer of 1872, not long after the artist and his family returned to France from self-imposed exile during the Franco-Prussian War. Thanks to the efforts of the dealer Paul Durand-Ruel, the painter’s finances had begun to improve, enabling the once-impoverished Monets to rent a house in Argenteuil, an agreeable suburb northwest of Paris. For this portrait, Monet posed the five-year-old Jean in the garden of their new home. Monet never exhibited the painting but kept it throughout his life.",the-metropolitan-museum-of-art-newyorkcity-us,Oil on canvas,23 7/8 x 29 1/4 in. (60.6 x 74.3 cm),https://www.metmuseum.org/art/collection/search/438435,TRUE,FALSE
artwork_0000208,Camille Monet (1847–1879) in the Garden at Argenteuil,claude-monet,painting,1876,https://collectionapi.metmuseum.org/api/collection/v1/iiif/438005/796119/restricted,"In 1876, Monet made no less than ten paintings of his rented house and garden at Argenteuil. This canvas may be among the ones he painted in June, when he was working on ""a series of rather interesting new things."" Madame Monet seems incidental in comparison to the impressive stand of hollyhocks in the middle of the composition. Flickering brushstrokes of brightly colored paint make the canvas appear to pulsate with light.",the-metropolitan-museum-of-art-newyorkcity-us,Oil on canvas,32 1/8 x 23 5/8 in. (81.6 x 60 cm),https://www.metmuseum.org/art/collection/search/438005,TRUE,FALSE
artwork_0000209,Camille Monet (1847–1879) on a Garden Bench,claude-monet,painting,1873,https://collectionapi.metmuseum.org/api/collection/v1/iiif/438003/2006252/restricted,"Monet’s wife, Camille Doncieux, is as easily identifiable here as the mounds of geraniums in the garden of the couple’s house at Argenteuil. The same is true of her smart ensemble: the velvet and damask outfit closely resembles the look for spring 1873, as advertised in the March issue of the fashion periodical La Mode Illustrée. Less clear is the nature of this enigmatic scene. Painted the year Camille’s father died, she telegraphs sadness while holding a note in her gloved hand. The tophatted gentleman, later identified as a neighbor, has perhaps called to offer his condolences and a consoling bouquet.",the-metropolitan-museum-of-art-newyorkcity-us,Oil on canvas,23 7/8 x 31 5/8 in. (60.6 x 80.3 cm),https://www.metmuseum.org/art/collection/search/438003,TRUE,FALSE
artwork_0000210,Bouquet of Sunflowers,claude-monet,painting,1881,https://collectionapi.metmuseum.org/api/collection/v1/iiif/437112/800986/restricted,"In November 1888, Van Gogh wrote: ""Gauguin was telling me the other day—that he’d seen a painting by Claude Monet of sunflowers in a large Japanese vase, very fine. But—he likes mine better. I’m not of that opinion."" Critics had earlier praised the ""brio and daring"" of Monet’s technique when he showed this still life, depicting sunflowers that grew along the pathway to his garden at Vétheuil, at the 1882 Impressionist exhibition.　",the-metropolitan-museum-of-art-newyorkcity-us,Oil on canvas,39 3/4 x 32 in. (101 x 81.3 cm),https://www.metmuseum.org/art/collection/search/437112,TRUE,FALSE
artwork_0000211,Rouen Cathedral: The Portal (Sunlight),claude-monet,painting,1894,https://collectionapi.metmuseum.org/api/collection/v1/iiif/437124/796303/restricted,"Monet painted more than thirty views of Rouen Cathedral in 1892–93. Moving from one canvas to another as each day progressed, he painted the facade with highly textured brushstrokes that convey the aspect of sculpted stone and make the atmosphere and light palpable. Monet later finished the works in his studio at Giverny, carefully adjusting the pictures both independently and in relation to each other. Hence, most are signed and dated 1894, as is this example. In 1895, Monet exhibited twenty of his cathedral pictures at Galerie Durand-Ruel in Paris. This one was titled Le Portail (Soleil), or The Portal (Sunlight).",the-metropolitan-museum-of-art-newyorkcity-us,Oil on canvas,39 1/4 x 25 7/8 in. (99.7 x 65.7 cm),https://www.metmuseum.org/art/collection/search/437124,TRUE,TRUE
artwork_0000212,Water Lilies,claude-monet,painting,1916-1919,https://collectionapi.metmuseum.org/api/collection/v1/iiif/437137/2018391/restricted,"As part of his extensive gardening plans at Giverny, Monet had a pond dug and planted with lilies in 1893. From 1899 on, he repeatedly turned to the subject, attempting to capture every observation, impression, and reflection of the flowers and water. By the time he began this work in the late teens, Monet had achieved a completely new, fluid, and somewhat audacious style of painting in which the water-lily pond became the point of departure for an almost abstract art.",the-metropolitan-museum-of-art-newyorkcity-us,Oil on canvas,51 1/4 x 79 in. (130.2 x 200.7 cm),https://www.metmuseum.org/art/collection/search/437137,TRUE,TRUE
artwork_0000213,View of Vétheuil,claude-monet,painting,1880,https://collectionapi.metmuseum.org/api/collection/v1/iiif/437110/2105502/restricted,"The footpath winding through the poppy field at bottom right points the way toward the church tower at Vétheuil, the village northwest of Paris where Monet set up house in 1878. Although the landscape appears continuous, the artist painted this view from an island in the Seine River; the water is obscured by a stand of poplars. Monet depicted the area around Vétheuil extensively during the summer of 1880, creating a remarkably varied array of scenes. Three other examples may be found in the Metropolitan’s collection.",the-metropolitan-museum-of-art-newyorkcity-us,Oil on canvas,31 1/2 x 23 3/4 in. (80 x 60.3 cm),https://www.metmuseum.org/art/collection/search/437110,TRUE,FALSE
artwork_0000214,The Valley of the Nervia,claude-monet,painting,1884,https://collectionapi.metmuseum.org/api/collection/v1/iiif/437118/2196222/restricted,"Monet spent three months on the Italian Riviera in early 1884. He wrote a friend, ""everything is superb and I want to paint it all … there are many experiments to make. This landscape is a new experience for me."" Installing himself in the coastal town of Bordighera, Monet explored the scenic terrain. Here, he employed light, bright tones to depict the snowy Maritime Alps along the border with France. Nestled among the hills is the village of Camporosso, on the banks of the Nervia, not far from the river’s outlet in the Mediterranean Sea.",the-metropolitan-museum-of-art-newyorkcity-us,Oil on canvas,26 x 32 in. (66 x 81.3 cm),https://www.metmuseum.org/art/collection/search/437118,TRUE,FALSE
artwork_0000215,La Grenouillère,claude-monet,painting,1869,https://collectionapi.metmuseum.org/api/collection/v1/iiif/437135/2007189/restricted,"During the summer of 1869, Monet and Renoir set up their easels at La Grenouillère, a boating and bathing resort on the Seine River, not far from Paris. Monet noted on September 25, ""I do have a dream, a painting, the baths of La Grenouillère, for which I have made some bad sketches, but it is only a dream. Renoir, who has just spent two months here, also wants to do this painting."" Among their various depictions of the subject, this composition closely resembles one by Renoir in the Nationalmuseum, Stockholm.",the-metropolitan-museum-of-art-newyorkcity-us,Oil on canvas,29 3/8 x 39 1/4 in. (74.6 x 99.7 cm),https://www.metmuseum.org/art/collection/search/437135,TRUE,FALSE
